,Unnamed: 0,Unnamed: 0.1,hip,tycho2_id,solution_id,source_id,random_index,ref_epoch,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat,kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra_y,dec_y,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance,prot,prot_err,prot_ref,B_V,gyro_age,astero_age,astero_age_errp,astero_age_errm
1,1,1,-2147483648,2666-1659-1,1635378410781933568,2050248955672927744,516973,2015.0,291.03375226315484,0.1526478563701027,36.77113362730016,0.20025362445110045,7.984228204958438,0.3099453507935712,11.265579071443705,1.069400194755646,22.488108735116768,1.118438841631363,0.2858011126518249,0.4454345703125,-0.684813916683197,-0.4767803847789765,0.4701371192932129,-0.4954559206962586,-0.5963809490203857,-0.8682100176811218,-0.6688225865364075,0.659320056438446,79,79,78,78,1,1,,0.3718951237151202,110.47251453181185,False,3.7405762672424316,6.32697868347168,2.1324258341337554e-05,5,15,False,0.3713935315608978,0.460022509098053,0.3741306960582733,0.30502599477767944,-110.12723541259766,80.91417694091797,-8.171448707580566,5.716001033782959,114,1608017.114980762,2588.1269269786662,10.0090433966805,NOT_AVAILABLE,69.33783663830661,9.880646407295268,302.69933498978975,57.84646005639357,1025986,2MASS J19240808+3646157,5841,149.0,-144.0,4.15,0.245,-0.225,-0.18,0.3,-0.26,0.945,0.171,-0.096,1.354,0.5760000000000001,-0.342,0.5364,0.7225,-0.3124,DSEP,10.15,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.03369,36.771042,11111111111111111,PHO1,KIC0,KIC0,8.981,0.023,8.718,0.04,8.626,0.017,0.8747,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,39.285,39.049,41.15,42.36600000000001,44.217,47.07,48.199,51.326,56.583,60.51300000000001,63.978,68.152,69.676,79.827,,,,-2147483648,b'2666-1659-1 ',1635378410781933568,516973,2015.0,291.03375226315484,0.1526478563701027,36.77113362730016,0.20025362445110045,7.984228204958438,0.3099453507935712,11.265579071443705,1.069400194755646,22.488108735116768,1.118438841631363,0.2858011126518249,0.4454345703125,-0.684813916683197,-0.4767803847789765,0.4701371192932129,-0.4954559206962586,-0.5963809490203857,-0.8682100176811218,-0.6688225865364075,0.659320056438446,79,79,78,78,1,1,,0.3718951237151202,110.47251453181185,False,3.740576267242432,6.32697868347168,2.1324258341337554e-05,5,15,False,0.3713935315608978,0.460022509098053,0.3741306960582733,0.30502599477767944,-110.12723541259766,80.91417694091797,-8.171448707580566,5.716001033782959,114,1608017.114980762,2588.1269269786662,10.0090433966805,b'NOT_AVAILABLE',69.33783663830661,9.880646407295268,302.69933498978975,57.84646005639357,3.593301462048256e-06,9.724,0.016,Table_1_Periodic.txt,0.5870286099455457,0.9184508878476321,0.0,0.0,0.0
633,633,633,-2147483648,3120-1544-1,1635378410781933568,2099866788700989440,143020,2015.0,285.84500731843565,0.13042076012191195,38.08422211174818,0.1998776557936517,2.8329960604926017,0.273934100609564,-1.798402154847065,0.999239993816898,-1.4581007081878106,1.071206213540006,0.3348532617092133,0.3643388748168945,-0.6081908941268921,-0.3714958727359772,0.7439880967140198,-0.6769846677780151,-0.5615934133529663,-0.8417783379554749,-0.5365996956825256,0.5659984350204468,98,98,98,92,0,6,,0.3638935566764104,182.09565508584,False,3.6659059524536133,7.208204746246338,2.816252526827156e-05,5,16,False,0.31067708134651184,0.2700161039829254,0.3357234001159668,0.379131942987442,-102.38842010498048,89.08940124511719,-4.527429103851318,-10.592522621154783,124,358795.5938043606,166.85879444569954,11.63765231123121,NOT_AVAILABLE,68.76774352133272,14.16848772033762,295.5596889318302,60.12526052197597,2832099,2MASS J19032280+3805032,6292,140.0,-202.0,4.198,0.17800000000000002,-0.324,0.08,0.2,-0.3,1.2429999999999999,0.27,-0.21600000000000005,1.469,0.865,-0.362,0.5524,0.5449,-0.3873,DSEP,11.789,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.845,38.08424,11111111111111111,PHO1,KIC0,KIC0,10.781,0.018000000000000002,10.531,0.016,10.473,0.016,0.8749,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,52.355,48.275,47.46100000000001,45.877,45.223,43.96,43.702,43.797,44.545,45.708,47.215,49.21,49.968,54.303,,,,-2147483648,b'3120-1544-1 ',1635378410781933568,143020,2015.0,285.84500731843565,0.13042076012191195,38.08422211174818,0.1998776557936517,2.8329960604926017,0.273934100609564,-1.798402154847065,0.999239993816898,-1.4581007081878106,1.071206213540006,0.3348532617092133,0.3643388748168945,-0.6081908941268921,-0.3714958727359772,0.7439880967140198,-0.6769846677780151,-0.5615934133529663,-0.8417783379554749,-0.5365996956825256,0.5659984350204468,98,98,98,92,0,6,,0.3638935566764104,182.09565508584,False,3.665905952453613,7.208204746246338,2.816252526827156e-05,5,16,False,0.31067708134651184,0.2700161039829254,0.3357234001159668,0.379131942987442,-102.38842010498048,89.08940124511719,-4.527429103851318,-10.592522621154783,124,358795.5938043606,166.85879444569954,11.63765231123121,b'NOT_AVAILABLE',68.76774352133272,14.16848772033762,295.5596889318302,60.12526052197597,1.775398582948175e-05,14.416,0.032,Table_1_Periodic.txt,0.49199006529126965,4.461942513089022,0.0,0.0,0.0
598,598,598,-2147483648,3120-728-1,1635378410781933568,2099527348842929152,1146440,2015.0,287.44936165513735,0.13027432486917165,38.0727904293741,0.1988760078836799,6.518647455982629,0.2657975066993048,-7.205510590823712,0.9688487982150832,37.179389291717726,0.9858062349383044,0.43486735224723816,0.5530714988708496,-0.7134352326393127,-0.4360081255435944,0.7204043865203857,-0.6799511909484863,-0.6918594837188721,-0.8829316496849059,-0.5755491852760315,0.5961833596229553,79,79,79,73,0,6,,0.2854450288243649,114.6412434979427,False,2.941733837127685,11.256794929504396,3.4116503229597583e-05,5,13,False,0.3043949604034424,0.31446921825408936,0.3050190508365631,0.2692181169986725,-124.83106231689452,86.38333892822266,-5.549584865570068,-9.71755599975586,89,420401.86584312987,4506.9400109106155,11.465608476684697,NOT_AVAILABLE,69.28525016111948,13.010051677255294,298.01224898360937,59.826524189252225,2837133,2MASS J19094785+3804214,5362,168.0,-136.0,4.049,0.385,-0.306,0.2,0.2,-0.24,0.973,0.20600000000000002,-0.083,1.544,0.95,-0.588,0.3726,1.092,-0.2586,DSEP,11.584,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.4494,38.07262,11111111111111111,PHO1,KIC0,KIC0,10.22,0.02,9.829,0.022,9.732,0.017,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,48.662,45.566,45.37300000000001,44.163,44.027,43.304,43.099,43.393,44.404,45.521,47.098,49.081,49.717,53.898,,,,-2147483648,b'3120-728-1  ',1635378410781933568,1146440,2015.0,287.44936165513735,0.13027432486917165,38.0727904293741,0.1988760078836799,6.518647455982629,0.2657975066993048,-7.205510590823712,0.9688487982150832,37.179389291717726,0.9858062349383044,0.43486735224723816,0.5530714988708496,-0.7134352326393127,-0.4360081255435944,0.7204043865203857,-0.6799511909484863,-0.6918594837188721,-0.8829316496849059,-0.5755491852760315,0.5961833596229553,79,79,79,73,0,6,,0.2854450288243649,114.6412434979427,False,2.941733837127685,11.256794929504396,3.4116503229597583e-05,5,13,False,0.3043949604034424,0.31446921825408936,0.3050190508365631,0.2692181169986725,-124.83106231689452,86.38333892822266,-5.549584865570068,-9.71755599975586,89,420401.86584312987,4506.9400109106155,11.465608476684695,b'NOT_AVAILABLE',69.28525016111948,13.010051677255294,298.01224898360937,59.826524189252225,1.5516110219720475e-05,22.773000000000003,0.14,Table_1_Periodic.txt,0.7878898183934959,2.03404255139363,0.0,0.0,0.0
637,637,637,-2147483648,3120-1421-1,1635378410781933568,2099934339943954176,135365,2015.0,285.2883135360557,0.1506063996578695,38.39598000995528,0.2044025840512552,2.761616727406481,0.22913078706547105,1.7403562393722964,0.6265456566738274,-2.4663320844299483,0.6009147874683631,0.1531572788953781,0.12287451326847075,-0.5785025954246521,-0.18143968284130094,0.5907432436943054,-0.4668329060077667,-0.7720563411712646,-0.6056808829307556,-0.6931631565093994,0.4713380932807922,124,124,124,118,0,6,,0.3209774708218973,152.10862464123053,False,3.26770567893982,9.279043197631836,2.929934998974204e-05,5,18,False,0.21114565432071689,0.1495286375284195,0.1979777663946152,0.1941930651664734,-54.71011352539063,71.7389907836914,-2.8088748455047607,-19.165847778320312,139,287746.9584811174,191.1871189180209,11.877243209383519,NOT_AVAILABLE,68.88415729965185,14.69352107735096,294.83305738725363,60.52395935442563,3215845,2MASS J19010919+3823455,6210,151.0,-177.0,4.399,0.08800000000000001,-0.263,-0.4,0.28,-0.3,0.9620000000000001,0.124,-0.10800000000000001,1.026,0.379,-0.126,1.253,0.4898,-0.7518,DSEP,11.983,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.2883,38.395988,11111111111111111,PHO1,KIC0,KIC0,10.985,0.021,10.715,0.027000000000000003,10.692,0.023,0.8735,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1110000000000015,7.105,8.556000000000001,7.102,7.1320000000000014,7.113,7.103,7.102,120.346,126.004,139.122,150.47799999999995,165.304,186.986,193.853,209.606,237.776,257.65,271.872,286.49,292.605,333.49300000000005,,,,-2147483648,b'3120-1421-1 ',1635378410781933568,135365,2015.0,285.2883135360557,0.1506063996578695,38.39598000995528,0.2044025840512552,2.761616727406481,0.22913078706547105,1.7403562393722964,0.6265456566738274,-2.4663320844299483,0.6009147874683631,0.1531572788953781,0.12287451326847075,-0.5785025954246521,-0.18143968284130094,0.5907432436943054,-0.4668329060077667,-0.7720563411712646,-0.6056808829307556,-0.6931631565093994,0.4713380932807922,124,124,124,118,0,6,,0.3209774708218973,152.10862464123053,False,3.26770567893982,9.279043197631836,2.929934998974204e-05,5,18,False,0.21114565432071689,0.1495286375284195,0.1979777663946152,0.1941930651664734,-54.71011352539063,71.7389907836914,-2.8088748455047607,-19.165847778320312,139,287746.9584811174,191.1871189180209,11.877243209383519,b'NOT_AVAILABLE',68.88415729965185,14.69352107735096,294.83305738725363,60.52395935442563,4.061809314365871e-06,1.933,0.003,Table_1_Periodic.txt,0.47228908813553083,0.12277036702666401,0.0,0.0,0.0
610,610,610,-2147483648,3121-1342-1,1635378410781933568,2099557894653958144,1722173,2015.0,287.96278428363996,0.12631860752057053,38.3956627282954,0.2161548711064098,7.168185498313861,0.2579325680732472,10.548409013137736,1.2621035714802795,20.00328864337396,0.8427614084728807,0.07228338718414308,0.07656287401914598,-0.2632731795310974,-0.16950523853302002,0.6210041046142578,-0.5929743051528931,-0.6304368376731873,-0.7929089069366455,-0.4011688828468323,0.3181924521923065,97,97,95,93,2,4,,0.3737978233037608,203.55227534666787,False,3.7583494186401367,6.583255290985107,1.9804470866802152e-05,5,14,False,0.6559289693832397,0.2256040424108505,0.3109338879585266,0.3005731999874115,-115.80646514892578,68.57337951660156,15.981851577758787,-16.745346069335938,106,3045656.1835835706,1862.147805946115,9.31556787543451,NOT_AVAILABLE,69.7583426589168,12.777213810532867,298.94904378426264,60.042454383349046,3223000,2MASS J19115104+3823438,6198,47.0,-47.0,4.354,0.025,-0.026,-0.2,0.3,-0.3,1.08,0.13,-0.14,1.14,0.05,-0.05,1.02,0.07197,-0.07197,MULT10,9.422,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.96271,38.395519,11111111111111111,PHO10,AST10,PHO10,8.455,0.021,8.285,0.036000000000000004,8.156,0.034,0.8749,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.216,7.1,7.1,7.247000000000001,7.1,7.1,7.1,28.415,28.813,30.86,32.424,34.611999999999995,37.9,39.288,42.614,48.348,52.344,55.507,59.002,60.346,69.587,,,,-2147483648,b'3121-1342-1 ',1635378410781933568,1722173,2015.0,287.96278428363996,0.12631860752057053,38.3956627282954,0.2161548711064098,7.168185498313861,0.2579325680732472,10.548409013137736,1.2621035714802795,20.00328864337396,0.8427614084728807,0.07228338718414308,0.07656287401914598,-0.2632731795310974,-0.16950523853302002,0.6210041046142578,-0.5929743051528931,-0.6304368376731873,-0.7929089069366455,-0.4011688828468323,0.3181924521923065,97,97,95,93,2,4,,0.3737978233037608,203.55227534666787,False,3.7583494186401367,6.583255290985107,1.9804470866802152e-05,5,14,False,0.6559289693832397,0.2256040424108505,0.3109338879585266,0.3005731999874115,-115.80646514892578,68.57337951660156,15.981851577758787,-16.745346069335938,106,3045656.1835835706,1862.147805946115,9.31556787543451,b'NOT_AVAILABLE',69.7583426589168,12.777213810532867,298.94904378426264,60.042454383349046,6.204398096290679e-05,4.895,0.092,Table_1_Periodic.txt,0.49154724727572496,0.5596785913739633,0.0,0.0,0.0
729,729,729,-2147483648,3120-535-1,1635378410781933568,2100375518988251392,303469,2015.0,287.0685434612016,0.13003828504605905,38.94507238383474,0.2165378342792108,2.9828400619455864,0.2420012431794657,-0.9457675049189728,0.8323764660444868,-1.3831406596062583,0.6735247548865689,0.10906747728586197,0.4309158027172089,-0.584581196308136,-0.1018317937850952,0.1505565643310547,-0.17219975590705872,-0.711757242679596,-0.8370451927185059,0.013682719320058823,-0.13228952884674072,106,106,106,100,0,6,,0.3094071067226421,139.65347188651035,False,3.1611313819885254,9.826844215393066,2.796621083689388e-05,5,17,False,0.22483742237091064,0.4061083495616913,0.06616400182247162,0.20232506096363068,-126.3506317138672,68.41559600830078,22.496532440185547,34.04061508178711,132,370763.35522737337,554.010372213164,11.602028054696778,NOT_AVAILABLE,69.97704817616331,13.639745103971775,297.84736879624273,60.74467097454086,3836772,2MASS J19081645+3856423,6214,159.0,-179.0,4.024,0.315,-0.218,-0.36,0.32,-0.3,1.046,0.267,-0.151,1.6469999999999998,0.736,-0.552,0.33,0.6887,-0.1922,DSEP,11.725,,,,0,0,1,003/003836/003836772/dv/kplr003836772-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,287.06854,38.945091,11111111111111111,PHO1,KIC0,KIC0,10.655,0.02,10.405,0.022,10.306,0.018000000000000002,0.8754,1459.789,7.1,7.1,7.1,8.48,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,303.565,359.766,416.574,458.379,501.674,540.28,543.748,554.653,561.979,543.4780000000002,519.105,496.304,489.877,453.182,,,,-2147483648,b'3120-535-1  ',1635378410781933568,303469,2015.0,287.0685434612016,0.13003828504605905,38.94507238383474,0.2165378342792108,2.9828400619455864,0.2420012431794657,-0.9457675049189728,0.8323764660444868,-1.3831406596062583,0.6735247548865689,0.10906747728586197,0.4309158027172089,-0.584581196308136,-0.1018317937850952,0.1505565643310547,-0.17219975590705872,-0.711757242679596,-0.8370451927185059,0.013682719320058823,-0.13228952884674072,106,106,106,100,0,6,,0.3094071067226421,139.65347188651035,False,3.1611313819885254,9.826844215393066,2.796621083689388e-05,5,17,False,0.22483742237091064,0.4061083495616913,0.06616400182247162,0.20232506096363068,-126.3506317138672,68.41559600830078,22.496532440185547,34.04061508178711,132,370763.35522737337,554.010372213164,11.602028054696778,b'NOT_AVAILABLE',69.97704817616331,13.639745103971775,297.84736879624273,60.74467097454086,1.4463526260313815e-05,0.687,0.003,Table_1_Periodic.txt,0.46734275670331105,0.018151960502723705,0.0,0.0,0.0
148,148,148,-2147483648,3136-673-1,1635378410781933568,2073182741009627264,1729813,2015.0,296.17445904526636,0.15573544760343438,39.083507933991534,0.3586650982883252,2.9739887294605136,0.2864659906954645,-10.81866990925301,1.1368665582013102,-7.536642133101068,1.6486086337840555,0.478590190410614,0.32963380217552185,-0.6729861497879028,-0.4515716731548309,0.43764665722846985,-0.5940631628036499,-0.8734939694404602,-0.8042569160461426,-0.2514703273773193,0.4914268255233765,87,87,87,79,0,8,,0.3925738154358953,87.05379840731125,False,3.934065580368042,6.222381591796875,1.5535037164227106e-05,5,15,False,0.42719730734825134,0.4125355780124664,0.21017497777938848,0.5092656612396239,-134.85594177246094,-83.8170394897461,34.998889923095696,3.0431594848632812,113,150116.9707679507,77.3160479453457,12.58369558349467,NOT_AVAILABLE,73.32080240484511,7.375655008514358,311.4006957591723,58.818562243324756,3973928,2MASS J19444189+3905003,5408,191.0,-153.0,4.485,0.094,-0.326,-0.36,0.38,-0.26,0.748,0.15,-0.051,0.82,0.37,-0.098,1.915,0.7608,-1.283,DSEP,12.655,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.17456,39.08342,11111011101110111,PHO1,KIC0,KIC0,11.3,0.033,10.75,0.024,10.630999999999998,0.014,0.6988,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,90.415,83.571,81.809,78.345,76.083,72.173,70.457,67.12100000000001,64.11,61.669,60.173,58.734,58.53100000000001,57.578,,,,-2147483648,b'3136-673-1  ',1635378410781933568,1729813,2015.0,296.17445904526636,0.15573544760343438,39.083507933991534,0.3586650982883252,2.9739887294605136,0.2864659906954645,-10.81866990925301,1.1368665582013102,-7.536642133101068,1.6486086337840555,0.478590190410614,0.32963380217552185,-0.6729861497879028,-0.4515716731548309,0.43764665722846985,-0.5940631628036499,-0.8734939694404602,-0.8042569160461426,-0.2514703273773193,0.4914268255233765,87,87,87,79,0,8,,0.3925738154358953,87.05379840731125,False,3.934065580368042,6.222381591796875,1.5535037164227106e-05,5,15,False,0.42719730734825134,0.4125355780124664,0.21017497777938848,0.5092656612396239,-134.85594177246094,-83.8170394897461,34.998889923095696,3.043159484863281,113,150116.9707679507,77.3160479453457,12.58369558349467,b'NOT_AVAILABLE',73.32080240484511,7.375655008514358,311.4006957591723,58.818562243324756,0.00012389190779441779,31.883000000000006,0.6809999999999999,Table_1_Periodic.txt,0.7081970082747278,5.077794303134975,0.0,0.0,0.0
95,95,95,-2147483648,3138-1286-1,1635378410781933568,2053174962274174336,1519573,2015.0,291.9471804497308,0.14490966144386586,39.58432562294337,0.38674782023976345,4.240443271801867,0.31572428559855736,7.798510859011118,1.0720292267546103,-9.722771431716144,1.6098684423226597,0.017428634688258168,0.4327786862850189,-0.594473123550415,-0.1823100596666336,0.34401944279670715,-0.1688414216041565,0.2029158920049668,-0.7536139488220215,0.03966338559985162,0.2849321961402893,53,53,52,53,1,0,,0.4253810832250775,109.07720283459518,False,4.242361545562743,5.199654579162598,2.1229041522019546e-05,5,8,False,0.616481602191925,0.8135736584663391,0.3793365657329559,0.3762864470481873,-98.7129135131836,87.9358901977539,17.779159545898438,-1.244214653968811,51,1989923.224412664,4324.938947264759,9.777679262084039,NOT_AVAILABLE,72.21997974600717,10.499281977974805,305.5972294222678,60.33992680037347,4465529,2MASS J19274731+3935037,6345,49.0,-49.0,4.112,0.022,-0.024,-0.2,0.3,-0.3,1.27,0.12,-0.16,1.62,0.07,-0.08,0.4102,0.026760000000000003,-0.02563,MULT10,9.867,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.94714,39.584358,11111111111111111,PHO10,AST10,PHO10,9.046,,8.791,0.046,8.731,0.019,0.8753,1459.7479999999994,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,41.06399999999999,40.934,43.024,44.119,45.511,46.627,46.984,48.182,50.45,52.39100000000001,54.657,57.394,58.244,63.813,,,,-2147483648,b'3138-1286-1 ',1635378410781933568,1519573,2015.0,291.9471804497308,0.14490966144386586,39.58432562294337,0.38674782023976345,4.240443271801867,0.31572428559855736,7.798510859011118,1.0720292267546103,-9.722771431716144,1.6098684423226597,0.017428634688258168,0.4327786862850189,-0.594473123550415,-0.1823100596666336,0.34401944279670715,-0.1688414216041565,0.2029158920049668,-0.7536139488220215,0.03966338559985162,0.2849321961402893,53,53,52,53,1,0,,0.4253810832250775,109.07720283459518,False,4.242361545562743,5.199654579162598,2.1229041522019546e-05,5,8,False,0.616481602191925,0.8135736584663391,0.3793365657329559,0.3762864470481873,-98.7129135131836,87.9358901977539,17.779159545898438,-1.244214653968811,51,1989923.224412664,4324.938947264759,9.777679262084039,b'NOT_AVAILABLE',72.21997974600717,10.499281977974805,305.5972294222678,60.33992680037347,8.240844762111433e-06,6.55,0.68,chaplin_garcia.csv,0.4511980466401724,1.9232105502108003,0.0,0.0,0.0
96,96,96,-2147483648,3138-1711-1,1635378410781933568,2053177401815597952,1066991,2015.0,292.1477604122502,0.1712590207720143,39.62380630118597,0.2367376719882834,4.017378996480773,0.28979781725969544,-11.853186026079571,1.1878497403988226,-33.01780568018987,1.0459295838009408,0.6764141321182251,0.7337594032287598,-0.8131745457649231,-0.6545118689537048,0.695047914981842,-0.7436364889144897,-0.8443883061408997,-0.9231113791465759,-0.6006959080696106,0.6627863049507141,97,97,97,91,0,6,,0.34958999291387394,182.25468112200863,False,3.5327348709106445,7.551287651062013,4.183187775197439e-05,5,15,False,0.3501446545124054,0.12296519428491592,0.16946139931678772,0.08972826600074768,-140.70376586914062,89.42695617675781,-17.330970764160153,2.549854278564453,115,517821.3522934839,506.1564231903815,11.239320177484656,NOT_AVAILABLE,72.32645509861969,10.378962992349805,305.91899931418527,60.330943701859034,4563261,2MASS J19283547+3937262,6208,150.0,-176.0,3.994,0.314,-0.205,-0.04,0.24,-0.28,1.2109999999999999,0.294,-0.212,1.836,0.736,-0.664,0.2756,0.6087,-0.1523,DSEP,11.387,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.14783,39.623951,11111111111111111,PHO1,KIC0,KIC0,10.352,0.021,10.115,0.019,10.046,0.018000000000000002,0.8749,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,44.041,42.02,42.646,42.397,43.074,43.708,44.157,45.525,48.62300000000001,51.893,55.12300000000001,58.975,60.455,68.554,,,,-2147483648,b'3138-1711-1 ',1635378410781933568,1066991,2015.0,292.1477604122502,0.1712590207720143,39.62380630118597,0.2367376719882834,4.017378996480773,0.28979781725969544,-11.853186026079571,1.1878497403988226,-33.01780568018987,1.0459295838009408,0.6764141321182251,0.7337594032287598,-0.8131745457649231,-0.6545118689537048,0.695047914981842,-0.7436364889144897,-0.8443883061408997,-0.923111379146576,-0.6006959080696106,0.6627863049507141,97,97,97,91,0,6,,0.34958999291387394,182.25468112200863,False,3.5327348709106445,7.551287651062013,4.183187775197439e-05,5,15,False,0.3501446545124054,0.12296519428491592,0.16946139931678772,0.08972826600074768,-140.70376586914062,89.42695617675781,-17.330970764160153,2.549854278564453,115,517821.3522934839,506.1564231903815,11.239320177484656,b'NOT_AVAILABLE',72.32645509861969,10.378962992349805,305.91899931418527,60.330943701859034,8.276323797632646e-06,8.974,0.157,Table_1_Periodic.txt,0.49709339663096763,1.6812945521797575,0.0,0.0,0.0
